category,state,2001_recession_b,2001_recession_intercept,2008_recession_b,2008_recession_intercept,all_recession_b,all_recession_intercept
MotorVehiclesOperatorsLicense,ME,-0.7559558505257945,0.03391285414937378,-0.1154995791922702,0.013551885077149807,-0.25808286848285017,0.017005022321717723
MotorVehiclesOperatorsLicense,MI,4.310497413719165,0.015167900365790354,0.049196511530823835,0.017280872652739254,1.2195278791039244,0.12888808215494357
MotorVehiclesOperatorsLicense,MN,0.12529258488624478,0.01459878934810631,-0.07408600962260915,-0.00726313465618535,-0.0072963980776399205,0.0039472920998954815
MotorVehiclesOperatorsLicense,MO,0.9590451458788826,-0.06385318526699998,-0.04182748114086641,0.015340938645224367,0.2033259305772668,0.004140252535433183
MotorVehiclesOperatorsLicense,MS,-1.1592076413477943,0.1372803867608089,-0.7089406863265711,0.11661526032699758,-0.8904758291715409,0.12668119372672454
MotorVehiclesOperatorsLicense,MT,0.8364752170192483,0.01487559159984753,-0.6630811071642444,0.13368355335155996,-0.4035515029156018,0.07503364948561375
MotorVehiclesOperatorsLicense,NC,0.00728627619969977,0.03321593482774155,-0.0274428752896382,0.000351500418906979,-0.011326698509847,0.01332783321772192
MotorVehiclesOperatorsLicense,ND,,,,,,
MotorVehiclesOperatorsLicense,NE,,,,,,
MotorVehiclesOperatorsLicense,NH,,,,,,
MotorVehiclesOperatorsLicense,NJ,-0.36372548304794916,0.0457696161531158,0.1140583869183881,0.027905377524562625,-0.03111748705993063,0.03366234338617012
MotorVehiclesOperatorsLicense,NM,4.493431513258713,-0.06658486369714466,-0.6918157332788271,0.16020444376949974,-0.38913218641781133,0.10176502588361623
MotorVehiclesOperatorsLicense,NV,-0.39993495532795204,0.1651242355338442,0.12443226051183227,0.026702773135720337,-0.07651644344915157,0.08899691276987312
MotorVehiclesOperatorsLicense,NY,2.030912876575735,0.000749538006909356,0.07833143899910375,-0.021682254795409535,0.838079762731696,-0.02116864806545714
MotorVehiclesOperatorsLicense,OH,-0.21466553647240205,0.04993587688770213,0.11202721470913408,-0.007833095607116931,0.022278364434374844,0.011065581080578219
MotorVehiclesOperatorsLicense,OK,1.1140189487562537,-0.04376965122706623,0.023990071272265982,-0.002422607044330952,0.3121378793789075,0.0006686379528764164
MotorVehiclesOperatorsLicense,OR,-0.8344765723862873,0.13234571519733837,-0.17164691332691745,-0.0158303844351197,-0.27034254196679197,0.03094260721538511
MotorVehiclesOperatorsLicense,PA,-0.20816038544010482,0.019644908371360913,0.0191169771534775,0.007101328486147985,-0.01806265198630305,0.010187833606501544
MotorVehiclesOperatorsLicense,RI,,,,,,
MotorVehiclesOperatorsLicense,SC,-3.1744935855387326,0.516400619745515,-0.3427201490933493,0.03899542230710222,-0.9835225486665555,0.1748613700815508
MotorVehiclesOperatorsLicense,SD,3.0669645511620267,-0.14674555624312394,-0.4408398495795972,0.060283947712448036,0.07033519875345376,0.030124119357391947
MotorVehiclesOperatorsLicense,TN,0.2078710800404491,-0.00983691124848603,-0.1039920843800579,0.008875908510492164,-0.022192274794375865,0.004893958626071904
MotorVehiclesOperatorsLicense,TX,-0.479208965744693,0.013244886373472183,-0.3054824508243185,0.023984768519787706,-0.3648707860366055,0.018760004274347764
MotorVehiclesOperatorsLicense,US,,,,,,
MotorVehiclesOperatorsLicense,UT,-35.83305799178678,-0.7683159824808663,0.021379424817589785,0.0490785738212183,-3.065194608955584,-1.1393602764816615
MotorVehiclesOperatorsLicense,VA,-0.20643279054515404,0.08741478131002657,0.1663290150778586,0.01571659899343639,-0.02479034311543978,0.04663246625734573
MotorVehiclesOperatorsLicense,VT,,,,,,
MotorVehiclesOperatorsLicense,WA,-0.38068559339073854,0.10051933103071613,0.04586426560628719,0.007037607434346605,0.0007059952466051785,0.03669340539305864
MotorVehiclesOperatorsLicense,WI,0.04257807947010687,-0.019303147837468438,-0.1190857440676711,0.038378897159049706,-0.12148883940133909,0.020927176170346427
MotorVehiclesOperatorsLicense,WV,-4.098461775846982,-0.02873611712779637,15.933077487024342,-5.912967559450664,11.096260497514393,-3.4659542735035385
MotorVehiclesOperatorsLicense,WY,126.20991711309414,-4.030950375811001,-5.152476706723,2.1744800602843597,3.1800248694871067,-0.5945135836752544
PublicUtilitiesLicense,AK,,,,,,
PublicUtilitiesLicense,AL,,,,,,
PublicUtilitiesLicense,AR,,,,,,
PublicUtilitiesLicense,AZ,,,,,,
PublicUtilitiesLicense,CA,,,,,,
PublicUtilitiesLicense,CO,,,,,,
PublicUtilitiesLicense,CT,,,,,,
PublicUtilitiesLicense,DC,,,,,,
PublicUtilitiesLicense,DE,,,,,,
PublicUtilitiesLicense,FL,,,,,,
PublicUtilitiesLicense,GA,,,,,,
PublicUtilitiesLicense,HI,,,,,,
PublicUtilitiesLicense,IA,,,,,,
PublicUtilitiesLicense,ID,,,,,,
PublicUtilitiesLicense,IL,,,,,,
PublicUtilitiesLicense,IN,,,,,,
PublicUtilitiesLicense,KS,,,,,,
PublicUtilitiesLicense,KY,,,,,,
PublicUtilitiesLicense,LA,,,,,,
PublicUtilitiesLicense,MA,,,,,,
PublicUtilitiesLicense,MD,,,,,,
PublicUtilitiesLicense,ME,,,,,,
PublicUtilitiesLicense,MI,,,,,,
PublicUtilitiesLicense,MN,,,,,,
PublicUtilitiesLicense,MO,,,,,,
PublicUtilitiesLicense,MS,,,,,,
PublicUtilitiesLicense,MT,,,,,,
PublicUtilitiesLicense,NC,,,,,,
PublicUtilitiesLicense,ND,,,,,,
PublicUtilitiesLicense,NE,,,,,,
PublicUtilitiesLicense,NH,,,,,,
PublicUtilitiesLicense,NJ,,,,,,
PublicUtilitiesLicense,NM,,,,,,
PublicUtilitiesLicense,NV,,,,,,
PublicUtilitiesLicense,NY,,,,,,
PublicUtilitiesLicense,OH,,,,,,
PublicUtilitiesLicense,OK,,,,,,
PublicUtilitiesLicense,OR,,,,,,
PublicUtilitiesLicense,PA,,,,,,
PublicUtilitiesLicense,RI,,,,,,
PublicUtilitiesLicense,SC,,,,,,
PublicUtilitiesLicense,SD,,,,,,
PublicUtilitiesLicense,TN,,,,,,
PublicUtilitiesLicense,TX,,,,,,
PublicUtilitiesLicense,US,,,,,,
PublicUtilitiesLicense,UT,,,,,,
PublicUtilitiesLicense,VA,,,,,,
PublicUtilitiesLicense,VT,,,,,,
PublicUtilitiesLicense,WA,,,,,,
PublicUtilitiesLicense,WI,,,,,,
PublicUtilitiesLicense,WV,,,,,,
PublicUtilitiesLicense,WY,,,,,,
Pari-MutuelsSales,AK,,,,,,
Pari-MutuelsSales,AL,,,,,,
Pari-MutuelsSales,AR,-2.17150290392453,0.10154697407994827,0.023233881710606554,0.01077956413513735,-0.37427596676871083,0.02357016010514522
Pari-MutuelsSales,AZ,,,,,,
Pari-MutuelsSales,CA,7.109441639849223,0.40646370878714055,-0.1517532864032992,-0.05247001886966751,0.9930657618205794,0.1831267856298341
Pari-MutuelsSales,CO,,,,,,
Pari-MutuelsSales,CT,0.9364420672393922,0.09918761189305403,0.0,0.0,0.7629604994108923,0.016756619584916983
Pari-MutuelsSales,DC,,,,,,
Pari-MutuelsSales,DE,,,,,,
Pari-MutuelsSales,FL,0.05755357685493412,-0.058506652686524975,0.28394609800494225,-0.10046131269976995,0.1944123673041028,-0.08136416114161775
Pari-MutuelsSales,GA,,,,,,
Pari-MutuelsSales,HI,,,,,,
Pari-MutuelsSales,IA,1091292014150867.9,-696264067339985.2,-0.26286100738669815,0.10325161113710665,-504040479264834.25,-209066329926186.78
Pari-MutuelsSales,ID,,,,,,
Pari-MutuelsSales,IL,1.1494816373203365,-0.03402011119038612,-0.04969686668827531,-0.013366692282658101,0.1232104380871433,-0.001999447974648753
Pari-MutuelsSales,IN,-0.17527448468427886,-0.025055369732792487,0.03681744647965383,-0.009744118256869938,-0.025617628118190128,-0.018202663623324247
Pari-MutuelsSales,KS,,,,,,
Pari-MutuelsSales,KY,1.24949206334094,-0.08047176710136766,-1.3036897246074286,0.034173474514833616,-0.9210854955306453,0.02531410007021576
Pari-MutuelsSales,LA,0.20519676790958216,-0.010088823232828652,-0.8100299774193412,0.23407662281210345,-0.46512007357160007,0.13543968082040436
Pari-MutuelsSales,MA,0.08873538827288881,-0.047676953425171864,,,,
Pari-MutuelsSales,MD,,,,,,
Pari-MutuelsSales,ME,,,,,,
Pari-MutuelsSales,MI,182.86401120415374,-0.5565677538285314,-0.019843430158440627,-0.05861704875710289,49.878447638744795,4.592068063325472
Pari-MutuelsSales,MN,,,,,,
Pari-MutuelsSales,MO,,,,,,
Pari-MutuelsSales,MS,,,,,,
Pari-MutuelsSales,MT,,,,,,
Pari-MutuelsSales,NC,,,,,,
Pari-MutuelsSales,ND,,,,,,
Pari-MutuelsSales,NE,,,,,,
Pari-MutuelsSales,NH,,,,,,
Pari-MutuelsSales,NJ,,,,,,
Pari-MutuelsSales,NM,1.7262789473624238,-2.838061306162737,-10545157.642676076,2012241.1575708743,-9055423.807948198,1242852.3201397527
Pari-MutuelsSales,NV,,,,,,
Pari-MutuelsSales,NY,0.4130240772297686,-0.03675790728163385,-0.024744424692746046,-0.006749386338201291,0.15879263806703128,-0.021223921991495347
Pari-MutuelsSales,OH,-0.008433370733120555,-0.016219866827074592,-1.4333314906593229,0.4343165574990707,-1.1113488875831348,0.27662891072889156
Pari-MutuelsSales,OK,,,,,,
Pari-MutuelsSales,OR,-0.9207235953797286,-1.6280171707906703,-4.32180520138477,2.035162264183184,-4.0456274414741715,0.663853361952316
Pari-MutuelsSales,PA,-0.11801723844353076,-0.0019052156922954606,-1.026788841426501,0.030826268126070734,-0.8840236918667962,0.025657941460497217
Pari-MutuelsSales,RI,,,,,,
Pari-MutuelsSales,SC,,,,,,
Pari-MutuelsSales,SD,,,,,,
Pari-MutuelsSales,TN,,,,,,
Pari-MutuelsSales,TX,707.6329023090301,21.92126619676914,0.31324187754867283,-0.03585261005457242,237.37552944557154,12.856404933473106
Pari-MutuelsSales,US,,,,,,
Pari-MutuelsSales,UT,,,,,,
Pari-MutuelsSales,VA,,,,,,
Pari-MutuelsSales,VT,,,,,,
Pari-MutuelsSales,WA,-16.725229314670447,-0.05907138932151368,-0.13248405081688694,0.07966339442875506,-2.205772459243772,-0.23967876443625902
Pari-MutuelsSales,WI,,,,,,
Pari-MutuelsSales,WV,-2.389863658173525,0.5369331436622419,0.040871582335276095,-0.06644188951557603,-0.4983860968357742,0.18529682121152893
Pari-MutuelsSales,WY,,,,,,
NEC,AK,,,,,,
NEC,AL,,,,,,
NEC,AR,,,,,,
NEC,AZ,,,,,,
NEC,CA,,,,,,
NEC,CO,,,,,,
NEC,CT,,,,,,
NEC,DC,,,,,,
NEC,DE,,,,,,
NEC,FL,,,,,,
NEC,GA,,,,,,
NEC,HI,,,,,,
NEC,IA,,,,,,
NEC,ID,,,,,,
NEC,IL,,,,,,
NEC,IN,,,,,,
NEC,KS,,,,,,
NEC,KY,,,,,,
NEC,LA,,,,,,
NEC,MA,,,,,,
NEC,MD,,,,,,
NEC,ME,,,,,,
NEC,MI,,,,,,
NEC,MN,,,,,,
NEC,MO,,,,,,
NEC,MS,,,,,,
NEC,MT,,,,,,
NEC,NC,,,,,,
NEC,ND,,,,,,
NEC,NE,,,,,,
NEC,NH,,,,,,
NEC,NJ,,,,,,
NEC,NM,,,,,,
NEC,NV,,,,,,
NEC,NY,,,,,,
NEC,OH,,,,,,
NEC,OK,,,,,,
NEC,OR,,,,,,
NEC,PA,,,,,,
NEC,RI,,,,,,
NEC,SC,,,,,,
NEC,SD,,,,,,
NEC,TN,,,,,,
NEC,TX,,,,,,
NEC,US,,,,,,
NEC,UT,,,,,,
NEC,VA,,,,,,
NEC,VT,,,,,,
NEC,WA,,,,,,
NEC,WI,,,,,,
NEC,WV,,,,,,
NEC,WY,,,,,,
AmusementsLicense,AK,,,,,,
AmusementsLicense,AL,,,,,,
AmusementsLicense,AR,,,,,,
AmusementsLicense,AZ,,,,,,
AmusementsLicense,CA,,,,,,
AmusementsLicense,CO,,,,,,
AmusementsLicense,CT,,,,,,
AmusementsLicense,DC,,,,,,
AmusementsLicense,DE,,,,,,
AmusementsLicense,FL,,,,,,
AmusementsLicense,GA,,,,,,
AmusementsLicense,HI,,,,,,
AmusementsLicense,IA,,,,,,
AmusementsLicense,ID,,,,,,
AmusementsLicense,IL,,,,,,
AmusementsLicense,IN,,,,,,
AmusementsLicense,KS,,,,,,
AmusementsLicense,KY,,,,,,
AmusementsLicense,LA,,,,,,
AmusementsLicense,MA,,,,,,
AmusementsLicense,MD,,,,,,
AmusementsLicense,ME,,,,,,
AmusementsLicense,MI,,,,,,
AmusementsLicense,MN,,,,,,
AmusementsLicense,MO,,,,,,
AmusementsLicense,MS,,,,,,
AmusementsLicense,MT,,,,,,
AmusementsLicense,NC,,,,,,
AmusementsLicense,ND,,,,,,
AmusementsLicense,NE,,,,,,
AmusementsLicense,NH,,,,,,
AmusementsLicense,NJ,,,,,,
AmusementsLicense,NM,,,,,,
AmusementsLicense,NV,,,,,,
AmusementsLicense,NY,,,,,,
AmusementsLicense,OH,,,,,,
AmusementsLicense,OK,,,,,,
AmusementsLicense,OR,,,,,,
AmusementsLicense,PA,,,,,,
AmusementsLicense,RI,,,,,,
AmusementsLicense,SC,,,,,,
AmusementsLicense,SD,,,,,,
AmusementsLicense,TN,,,,,,
AmusementsLicense,TX,,,,,,
AmusementsLicense,US,,,,,,
AmusementsLicense,UT,,,,,,
AmusementsLicense,VA,,,,,,
AmusementsLicense,VT,,,,,,
AmusementsLicense,WA,,,,,,
AmusementsLicense,WI,,,,,,
AmusementsLicense,WV,,,,,,
AmusementsLicense,WY,,,,,,
