Level: State and Local,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:Total (thousands), Nominal,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Year,(R05) Total Taxes,(R06) Property Tax (T01),(R07) NonProperty Taxes,(R08) Tot Sales & Gr Rec Tax,(R09) Total Gen Sales Tax (T09),(R10) Total Select Sales Tax,(R11) Alcoholic Beverage Tax (T10),(R12) Amusement Tax (T11),(R13) Insurance Premium Tax (T12),(R14) Motor Fuels Tax (T13),(R15) Parimutuels Tax (T14),(R16) Public Utility Tax (T15),(R17) Tobacco Tax (T16),(R18) Other Select Sales Tax (T19),(R19) Total License Taxes,(R20) Alcoholic Beverage Lic (T20),(R21) Corporation License (T22),(R22) Motor Veh & Oper Lic,(R23) Motor Vehicle License (T24),(R24) Motor Veh Oper License (T25),(R25) Other License Taxes,(R26) Total Income Taxes,(R27) Individual Income Tax (T40),(R28) Corp Net Income Tax (T41),(R29) Death and Gift Tax (T50),(R30) Taxes NEC
Florida,2008,"$73,491,669 ","$30,280,729 ","$43,210,940 ","$34,562,513 ","$22,854,315 ","$11,708,198 ","$609,185 ","$131,978 ","$740,815 ","$3,131,948 ","$21,111 ","$5,435,121 ","$443,732 ","$1,194,308 ","$3,783,839 ","$38,247 ","$222,975 ","$1,315,892 ","$1,154,302 ","$161,590 ","$2,206,725 ","$2,208,600 ",$0 ,"$2,208,600 ","$12,220 ","$2,643,768 "
Florida,2009,"$68,350,743 ","$29,660,848 ","$38,689,895 ","$31,802,080 ","$20,562,100 ","$11,239,980 ","$590,400 ","$114,065 ","$669,029 ","$3,113,891 ","$15,010 ","$5,105,666 ","$447,061 ","$1,184,858 ","$3,535,766 ","$8,861 ","$239,887 ","$1,300,585 ","$1,119,376 ","$181,209 ","$1,986,433 ","$1,836,800 ",$0 ,"$1,836,800 ","$4,800 ","$1,510,449 "
Florida,2010,"$64,874,083 ","$28,136,839 ","$36,737,244 ","$30,049,524 ","$18,828,600 ","$11,220,924 ","$590,423 ","$148,604 ","$683,748 ","$3,106,941 ","$12,352 ","$5,099,659 ","$389,267 ","$1,189,930 ","$3,500,042 ","$8,713 ","$238,147 ","$1,592,976 ","$1,282,875 ","$310,101 ","$1,660,206 ","$1,793,180 ",$0 ,"$1,793,180 ","$3,300 ","$1,391,198 "
Florida,2011,"$64,379,296 ","$25,913,654 ","$38,465,642 ","$31,493,869 ","$20,154,432 ","$11,339,437 ","$560,163 ","$137,578 ","$717,254 ","$3,128,426 ","$10,312 ","$5,142,680 ","$394,276 ","$1,248,748 ","$3,566,638 ","$8,440 ","$273,635 ","$1,599,229 ","$1,253,556 ","$345,673 ","$1,685,334 ","$1,869,870 ",$0 ,"$1,869,870 ","$1,120 ","$1,534,145 "
Florida,2012,"$64,645,928 ","$24,633,600 ","$40,012,328 ","$32,725,937 ","$21,231,828 ","$11,494,109 ","$527,016 ","$157,108 ","$729,871 ","$3,121,809 ","$10,695 ","$5,201,362 ","$381,485 ","$1,364,763 ","$3,636,031 ","$8,653 ","$275,849 ","$1,655,187 ","$1,305,046 ","$350,141 ","$1,696,342 ","$2,003,490 ",$0 ,"$2,003,490 ",$360 ,"$1,646,510 "
Florida,2013,"$66,080,420 ","$23,707,660 ","$42,372,760 ","$34,706,289 ","$22,625,262 ","$12,081,027 ","$486,278 ","$165,804 ","$683,981 ","$3,147,741 ","$10,069 ","$4,962,577 ","$1,227,200 ","$1,397,377 ","$3,474,083 ","$8,707 ","$284,117 ","$1,431,024 ","$1,227,182 ","$203,842 ","$1,750,235 ","$2,071,710 ",$0 ,"$2,071,710 ",$290 ,"$2,120,388 "
Florida,2014,"$66,847,574 ","$23,368,194 ","$43,479,380 ","$35,344,356 ","$23,331,862 ","$12,012,494 ","$452,370 ","$187,639 ","$738,588 ","$3,135,241 ","$10,412 ","$4,719,326 ","$1,322,241 ","$1,446,677 ","$3,801,809 ","$9,228 ","$298,604 ","$1,568,109 ","$1,380,927 ","$187,182 ","$1,925,868 ","$2,043,750 ",$0 ,"$2,043,750 ","$1,710 ","$2,287,755 "
Florida,2015,"$69,369,670 ","$24,496,044 ","$44,873,626 ","$36,029,165 ","$23,851,433 ","$12,177,732 ","$459,019 ","$198,094 ","$724,229 ","$3,224,369 ","$7,401 ","$4,712,264 ","$1,192,906 ","$1,659,450 ","$3,991,202 ","$9,183 ","$309,821 ","$1,537,412 ","$1,381,709 ","$155,703 ","$2,134,786 ","$2,237,500 ",$0 ,"$2,237,500 ",$410 ,"$2,615,349 "
Florida,2016,"$72,722,182 ","$26,098,465 ","$46,623,717 ","$37,311,046 ","$24,644,529 ","$12,666,517 ","$396,418 ","$202,942 ","$739,348 ","$3,382,354 ","$6,921 ","$4,449,077 ","$1,223,029 ","$2,266,428 ","$4,225,047 ","$9,768 ","$315,059 ","$1,669,416 ","$1,552,270 ","$117,146 ","$2,230,804 ","$2,272,230 ",$0 ,"$2,272,230 ",$140 ,"$2,815,254 "
Florida,2017,"$77,735,942 ","$27,898,256 ","$49,837,686 ","$40,367,903 ","$27,760,897 ","$12,607,006 ","$323,393 ","$207,144 ","$1,018,120 ","$3,540,230 ","$7,800 ","$4,031,638 ","$1,197,666 ","$2,281,015 ","$4,097,060 ","$7,006 ","$238,350 ","$1,538,953 ","$1,374,140 ","$164,813 ","$2,312,751 ","$2,383,783 ",$0 ,"$2,383,783 ",$644 ,"$2,988,296 "
Georgia,1994,"$14,923,195 ","$4,405,126 ","$10,518,069 ","$5,707,597 ","$4,375,844 ","$1,331,753 ","$204,658 ",$0 ,"$198,773 ","$490,883 ",$0 ,"$108,781 ","$80,620 ","$248,038 ","$390,981 ","$4,704 ","$25,065 ","$241,600 ","$203,731 ","$37,869 ","$119,612 ","$4,102,113 ","$3,580,714 ","$521,399 ","$87,672 ","$229,706 "
Georgia,1995,"$15,946,901 ","$4,490,823 ","$11,456,078 ","$6,239,998 ","$4,846,183 ","$1,393,815 ","$208,856 ",$0 ,"$195,823 ","$518,143 ",$0 ,"$116,707 ","$92,175 ","$262,111 ","$402,384 ","$7,314 ","$28,903 ","$244,116 ","$207,837 ","$36,279 ","$122,051 ","$4,494,891 ","$3,841,595 ","$653,296 ","$74,762 ","$244,043 "
Georgia,1996,"$17,308,761 ","$4,793,119 ","$12,515,642 ","$6,822,417 ","$5,348,779 ","$1,473,638 ","$220,167 ",$0 ,"$205,159 ","$547,641 ",$0 ,"$125,641 ","$87,241 ","$287,789 ","$420,202 ","$4,471 ","$31,229 ","$242,089 ","$208,092 ","$33,997 ","$142,413 ","$4,963,496 ","$4,244,096 ","$719,400 ","$66,538 ","$242,989 "
Georgia,1997,"$18,168,103 ","$4,944,060 ","$13,224,043 ","$7,019,323 ","$5,476,679 ","$1,542,644 ","$224,320 ",$0 ,"$221,728 ","$553,026 ",$0 ,"$146,477 ","$89,930 ","$307,163 ","$405,296 ","$10,619 ","$30,691 ","$238,077 ","$202,327 ","$35,750 ","$125,909 ","$5,467,521 ","$4,741,200 ","$726,321 ","$60,296 ","$271,607 "
Georgia,1998,"$19,505,836 ","$5,000,317 ","$14,505,519 ","$7,670,878 ","$6,102,944 ","$1,567,934 ","$227,676 ",$0 ,"$223,908 ","$557,922 ",$0 ,"$150,442 ","$89,270 ","$318,716 ","$397,010 ","$3,566 ","$33,987 ","$208,479 ","$170,375 ","$38,104 ","$150,978 ","$6,057,113 ","$5,317,375 ","$739,738 ","$84,809 ","$295,709 "
Georgia,1999,"$21,503,096 ","$5,422,816 ","$16,080,280 ","$8,744,647 ","$7,113,317 ","$1,631,330 ","$237,485 ",$0 ,"$230,462 ","$566,402 ",$0 ,"$161,859 ","$92,500 ","$342,622 ","$423,575 ","$2,369 ","$34,586 ","$258,208 ","$217,903 ","$40,305 ","$128,412 ","$6,489,930 ","$5,696,757 ","$793,173 ","$111,192 ","$310,936 "
Georgia,2000,"$23,253,547 ","$5,931,692 ","$17,321,855 ","$9,298,181 ","$7,531,299 ","$1,766,882 ","$245,939 ",$0 ,"$256,956 ","$632,103 ",$0 ,"$182,338 ","$87,004 ","$362,542 ","$467,289 ","$1,959 ","$39,716 ","$269,069 ","$235,792 ","$33,277 ","$156,545 ","$7,077,007 ","$6,364,586 ","$712,421 ","$148,255 ","$331,123 "
Georgia,2002,"$24,058,380 ","$6,640,041 ","$17,418,339 ","$9,395,052 ","$7,493,304 ","$1,901,748 ","$256,857 ",$0 ,"$296,175 ","$649,746 ",$0 ,"$207,875 ","$94,099 ","$396,996 ","$494,502 ","$1,892 ","$41,137 ","$293,187 ","$268,703 ","$24,484 ","$158,286 ","$7,055,718 ","$6,487,638 ","$568,080 ","$123,034 ","$350,033 "
Georgia,2004,"$25,654,760 ","$7,844,826 ","$17,809,934 ","$9,422,758 ","$7,100,684 ","$2,322,074 ","$266,338 ",$0 ,"$317,463 ","$755,994 ",$0 ,"$221,368 ","$227,348 ","$533,563 ","$617,919 ","$2,331 ","$53,227 ","$317,154 ","$280,247 ","$36,907 ","$245,207 ","$7,325,187 ","$6,830,486 ","$494,701 ","$66,018 ","$378,052 "
Georgia,2005,"$27,486,373 ","$8,214,553 ","$19,271,820 ","$10,137,348 ","$7,663,648 ","$2,473,700 ","$270,900 ",$0 ,"$331,612 ","$926,494 ",$0 ,"$231,340 ","$248,889 ","$464,465 ","$993,432 ","$1,705 ","$53,280 ","$337,500 ","$285,509 ","$51,991 ","$600,947 ","$8,038,535 ","$7,326,225 ","$712,310 ","$42,657 ","$59,848 "
Georgia,2006,"$30,952,465 ","$8,883,608 ","$22,068,857 ","$12,035,822 ","$9,400,917 ","$2,634,905 ","$278,171 ",$0 ,"$342,982 ","$899,222 ",$0 ,"$247,505 ","$243,540 ","$623,485 ","$1,021,471 ",$795 ,"$61,068 ","$342,982 ","$281,117 ","$61,865 ","$616,626 ","$8,931,098 ","$8,040,366 ","$890,732 ","$10,948 ","$69,518 "
Georgia,2007,"$33,089,820 ","$9,521,728 ","$23,568,092 ","$12,772,947 ","$9,885,524 ","$2,887,423 ","$288,767 ",$0 ,"$738,252 ","$1,082,874 ",$0 ,"$264,495 ","$242,799 ","$270,236 ","$941,834 ","$36,210 ","$29,908 ","$353,418 ","$289,931 ","$63,487 ","$522,298 ","$9,816,602 ","$8,799,415 ","$1,017,187 ","$1,403 ","$35,306 "
Georgia,2008,"$33,614,324 ","$10,220,870 ","$23,393,454 ","$12,633,189 ","$9,752,408 ","$2,880,781 ","$293,440 ",$0 ,"$764,325 ","$1,011,202 ",$0 ,"$279,963 ","$233,158 ","$298,693 ","$935,438 ","$36,672 ","$32,423 ","$361,544 ","$296,648 ","$64,896 ","$504,799 ","$9,788,518 ","$8,845,476 ","$943,042 ",$50 ,"$36,259 "
Georgia,2009,"$31,574,590 ","$10,569,741 ","$21,004,849 ","$11,623,464 ","$8,900,741 ","$2,722,723 ","$294,377 ",$0 ,"$716,087 ","$861,153 ",$0 ,"$346,887 ","$229,673 ","$274,546 ","$837,678 ","$38,472 ","$30,241 ","$347,568 ","$283,406 ","$64,162 ","$421,397 ","$8,495,902 ","$7,801,185 ","$694,717 ",$83 ,"$47,722 "
Georgia,2010,"$30,183,068 ","$10,562,568 ","$19,620,500 ","$11,090,550 ","$8,432,711 ","$2,657,839 ","$296,765 ",$0 ,"$648,122 ","$854,360 ",$0 ,"$360,634 ","$227,180 ","$270,778 ","$793,793 ","$38,877 ","$33,318 ","$325,164 ","$282,516 ","$42,648 ","$396,434 ","$7,701,113 ","$7,016,412 ","$684,701 ",$0 ,"$35,044 "
Georgia,2011,"$31,394,011 ","$10,504,388 ","$20,889,623 ","$11,715,249 ","$8,650,287 ","$3,064,962 ","$289,962 ",$0 ,"$727,706 ","$932,703 ",$0 ,"$382,323 ","$228,858 ","$503,410 ","$806,956 ","$43,217 ","$43,127 ","$327,160 ","$296,786 ","$30,374 ","$393,452 ","$8,329,192 ","$7,658,782 ","$670,410 ",$0 ,"$38,226 "
Georgia,2012,"$32,311,076 ","$10,363,681 ","$21,947,395 ","$12,318,161 ","$9,159,613 ","$3,158,548 ","$305,314 ",$0 ,"$728,394 ","$1,019,300 ",$0 ,"$343,680 ","$227,146 ","$534,714 ","$861,035 ","$44,246 ","$44,089 ","$355,328 ","$308,342 ","$46,986 ","$417,372 ","$8,733,047 ","$8,142,371 ","$590,676 ",$28 ,"$35,124 "
Georgia,2013,"$33,316,947 ","$10,235,701 ","$23,081,246 ","$12,357,044 ","$9,137,855 ","$3,219,189 ","$315,016 ",$0 ,"$772,179 ","$1,000,626 ",$0 ,"$331,564 ","$211,618 ","$588,186 ","$1,133,868 ","$45,352 ","$39,243 ","$530,288 ","$457,490 ","$72,798 ","$518,985 ","$9,569,482 ","$8,772,227 ","$797,255 ",$0 ,"$20,852 "
Georgia,2014,"$34,132,868 ","$11,001,506 ","$23,131,362 ","$12,201,711 ","$8,894,568 ","$3,307,143 ","$316,705 ",$0 ,"$835,505 ","$1,006,494 ",$0 ,"$331,020 ","$216,640 ","$600,779 ","$994,766 ","$45,242 ","$48,078 ","$428,573 ","$337,456 ","$91,117 ","$472,873 ","$9,909,378 ","$8,965,572 ","$943,806 ",$0 ,"$25,507 "
Georgia,2015,"$35,872,437 ","$11,459,170 ","$24,413,267 ","$12,669,773 ","$9,190,536 ","$3,479,237 ","$324,698 ",$0 ,"$900,582 ","$1,025,819 ",$0 ,"$341,902 ","$215,055 ","$671,181 ","$1,037,632 ","$46,896 ","$46,579 ","$453,460 ","$351,212 ","$102,248 ","$490,697 ","$10,679,060 ","$9,678,524 ","$1,000,536 ",$0 ,"$26,802 "
Georgia,2016,"$37,820,219 ","$11,996,286 ","$25,823,933 ","$13,269,806 ","$9,092,543 ","$4,177,263 ","$334,809 ",$0 ,"$940,111 ","$1,655,028 ",$0 ,"$350,560 ","$219,870 ","$676,885 ","$1,096,202 ","$48,777 ","$51,050 ","$475,372 ","$366,897 ","$108,475 ","$521,003 ","$11,420,536 ","$10,439,534 ","$981,002 ",$0 ,"$37,389 "
Georgia,2017,"$38,940,992 ","$12,089,876 ","$26,851,116 ","$13,693,100 ","$9,287,472 ","$4,405,628 ","$340,596 ",$0 ,"$1,009,697 ","$1,741,092 ",$0 ,"$383,545 ","$220,774 ","$709,924 ","$1,153,691 ","$50,601 ","$56,999 ","$476,674 ","$364,255 ","$112,419 ","$569,417 ","$11,949,591 ","$10,977,693 ","$971,898 ",$0 ,"$54,734 "
Hawaii,1994,"$3,755,585 ","$624,723 ","$3,130,862 ","$1,935,391 ","$1,332,248 ","$603,143 ","$38,997 ",$0 ,"$174,515 ","$135,852 ",$0 ,"$116,407 ","$32,658 ","$104,714 ","$111,915 ",$0 ,"$1,475 ","$95,256 ","$94,984 ",$272 ,"$15,184 ","$1,030,646 ","$962,217 ","$68,429 ","$28,120 ","$24,790 "
Hawaii,1995,"$3,629,623 ","$612,075 ","$3,017,548 ","$1,878,256 ","$1,363,262 ","$514,994 ","$38,362 ",$0 ,"$65,327 ","$134,096 ",$0 ,"$125,223 ","$35,386 ","$116,600 ","$124,903 ",$0 ,"$1,642 ","$102,895 ","$102,513 ",$382 ,"$20,366 ","$973,010 ","$925,714 ","$47,296 ","$16,438 ","$24,941 "
Hawaii,1996,"$3,841,518 ","$612,588 ","$3,228,930 ","$1,992,409 ","$1,431,802 ","$560,607 ","$37,811 ",$0 ,"$86,491 ","$138,380 ",$0 ,"$130,833 ","$39,572 ","$127,520 ","$126,413 ",$0 ,"$1,704 ","$101,827 ","$101,267 ",$560 ,"$22,882 ","$1,065,523 ","$999,976 ","$65,547 ","$17,540 ","$27,045 "
Hawaii,1997,"$3,848,690 ","$607,265 ","$3,241,425 ","$2,017,004 ","$1,457,274 ","$559,730 ","$38,347 ",$0 ,"$77,174 ","$136,773 ",$0 ,"$143,767 ","$36,427 ","$127,242 ","$131,526 ",$0 ,"$2,433 ","$103,473 ","$103,097 ",$376 ,"$25,620 ","$1,044,149 ","$976,579 ","$67,570 ","$22,169 ","$26,577 "
Hawaii,1998,"$3,929,000 ","$598,632 ","$3,330,368 ","$2,003,151 ","$1,425,352 ","$577,799 ","$38,894 ",$0 ,"$88,710 ","$134,291 ",$0 ,"$151,029 ","$36,098 ","$128,777 ","$135,433 ",$0 ,"$2,477 ","$105,436 ","$105,136 ",$300 ,"$27,520 ","$1,145,143 ","$1,083,388 ","$61,755 ","$19,645 ","$26,996 "
Hawaii,1999,"$3,913,612 ","$594,558 ","$3,319,054 ","$2,003,856 ","$1,447,278 ","$556,578 ","$38,508 ",$0 ,"$54,039 ","$134,258 ",$0 ,"$149,186 ","$42,281 ","$138,306 ","$135,608 ",$0 ,"$2,608 ","$106,676 ","$106,347 ",$329 ,"$26,324 ","$1,121,388 ","$1,068,974 ","$52,414 ","$28,738 ","$29,464 "
Hawaii,2000,"$4,101,617 ","$602,626 ","$3,498,991 ","$2,141,208 ","$1,536,276 ","$604,932 ","$39,000 ",$0 ,"$70,043 ","$134,738 ",$0 ,"$148,519 ","$42,341 ","$170,291 ","$161,516 ",$0 ,"$2,788 ","$127,804 ","$127,260 ",$544 ,"$30,924 ","$1,139,588 ","$1,064,317 ","$75,271 ","$22,874 ","$33,805 "
Hawaii,2002,"$4,239,557 ","$614,930 ","$3,624,627 ","$2,244,245 ","$1,612,333 ","$631,912 ","$39,090 ",$0 ,"$70,059 ","$143,331 ",$0 ,"$154,459 ","$65,546 ","$159,427 ","$165,803 ",$0 ,"$2,303 ","$133,777 ","$133,464 ",$313 ,"$29,723 ","$1,164,230 ","$1,111,590 ","$52,640 ","$16,624 ","$33,725 "
Hawaii,2004,"$4,812,056 ","$720,798 ","$4,091,258 ","$2,605,694 ","$1,900,377 ","$705,317 ","$41,250 ",$0 ,"$81,916 ","$158,320 ",$0 ,"$160,957 ","$79,387 ","$183,487 ","$194,855 ",$0 ,"$2,114 ","$161,055 ","$160,866 ",$189 ,"$31,686 ","$1,227,324 ","$1,169,205 ","$58,119 ","$9,829 ","$53,556 "
Hawaii,2005,"$5,523,747 ","$818,239 ","$4,705,508 ","$2,895,269 ","$2,136,604 ","$758,665 ","$43,717 ",$0 ,"$87,285 ","$161,445 ",$0 ,"$180,323 ","$85,244 ","$200,651 ","$267,532 ","$6,002 ","$2,017 ","$190,734 ","$186,716 ","$4,018 ","$68,779 ","$1,505,606 ","$1,381,481 ","$124,125 ","$12,712 ","$24,389 "
Hawaii,2006,"$6,199,404 ","$982,653 ","$5,216,751 ","$3,168,154 ","$2,355,316 ","$812,838 ","$45,955 ",$0 ,"$92,219 ","$164,186 ",$0 ,"$200,520 ","$88,261 ","$221,697 ","$289,078 ","$5,930 ","$1,402 ","$213,842 ","$210,433 ","$3,409 ","$67,904 ","$1,698,841 ","$1,550,757 ","$148,084 ","$4,017 ","$56,661 "
Hawaii,2007,"$6,560,582 ","$1,136,558 ","$5,424,024 ","$3,395,660 ","$2,557,644 ","$838,016 ","$46,034 ",$0 ,"$99,079 ","$159,135 ",$0 ,"$222,306 ","$85,779 ","$225,683 ","$318,553 ","$6,023 ","$1,478 ","$219,779 ","$216,333 ","$3,446 ","$91,273 ","$1,661,153 ","$1,560,306 ","$100,847 ",$162 ,"$48,496 "
Hawaii,2008,"$6,754,321 ","$1,280,280 ","$5,474,041 ","$3,470,130 ","$2,619,595 ","$850,535 ","$45,620 ",$0 ,"$99,158 ","$168,202 ",$0 ,"$221,310 ","$89,265 ","$226,980 ","$315,252 ","$5,900 ","$1,575 ","$230,986 ","$228,444 ","$2,542 ","$76,791 ","$1,650,129 ","$1,544,835 ","$105,294 ",$164 ,"$38,366 "
Hawaii,2009,"$6,568,433 ","$1,333,583 ","$5,234,850 ","$3,495,505 ","$2,622,474 ","$873,031 ","$47,242 ",$0 ,"$98,038 ","$164,130 ",$0 ,"$263,265 ","$88,145 ","$212,211 ","$297,926 ","$6,835 ","$1,402 ","$219,878 ","$217,324 ","$2,554 ","$69,811 ","$1,417,299 ","$1,338,702 ","$78,597 ",$274 ,"$23,846 "
Hawaii,2010,"$6,756,975 ","$1,393,152 ","$5,363,823 ","$3,400,931 ","$2,473,989 ","$926,942 ","$44,074 ",$0 ,"$108,646 ","$154,690 ",$0 ,"$288,337 ","$105,523 ","$225,672 ","$315,290 ","$7,204 ","$1,461 ","$230,782 ","$226,882 ","$3,900 ","$75,843 ","$1,607,643 ","$1,527,790 ","$79,853 ",$0 ,"$39,959 "
Hawaii,2011,"$6,751,858 ","$1,324,771 ","$5,427,087 ","$3,711,365 ","$2,674,916 ","$1,036,449 ","$48,054 ",$0 ,"$143,455 ","$170,460 ",$0 ,"$239,484 ","$125,797 ","$309,199 ","$345,019 ","$6,965 ","$1,479 ","$266,136 ","$261,843 ","$4,293 ","$70,439 ","$1,315,150 ","$1,247,291 ","$67,859 ","$6,899 ","$48,654 "
Hawaii,2012,"$7,447,646 ","$1,310,590 ","$6,137,056 ","$3,995,686 ","$2,888,616 ","$1,107,070 ","$48,854 ",$0 ,"$122,401 ","$165,254 ",$0 ,"$301,992 ","$121,971 ","$346,598 ","$465,599 ","$6,701 ","$1,539 ","$379,725 ","$374,082 ","$5,643 ","$77,634 ","$1,621,002 ","$1,540,746 ","$80,256 ","$14,125 ","$40,644 "
Hawaii,2013,"$8,061,705 ","$1,328,624 ","$6,733,081 ","$4,341,308 ","$3,118,310 ","$1,222,998 ","$48,962 ",$0 ,"$136,542 ","$167,241 ",$0 ,"$324,470 ","$112,104 ","$433,679 ","$461,218 ","$6,988 ","$1,606 ","$351,745 ","$346,278 ","$5,467 ","$100,879 ","$1,859,379 ","$1,735,718 ","$123,661 ","$14,886 ","$56,290 "
Hawaii,2014,"$8,122,414 ","$1,391,717 ","$6,730,697 ","$4,300,286 ","$3,043,432 ","$1,256,854 ","$48,305 ",$0 ,"$142,051 ","$167,590 ",$0 ,"$326,420 ","$107,685 ","$464,803 ","$468,285 ","$7,045 ","$1,691 ","$349,462 ","$345,828 ","$3,634 ","$110,087 ","$1,871,506 ","$1,745,461 ","$126,045 ","$14,789 ","$75,831 "
Hawaii,2015,"$8,709,528 ","$1,531,270 ","$7,178,258 ","$4,538,142 ","$3,216,373 ","$1,321,769 ","$50,281 ",$0 ,"$150,872 ","$167,271 ",$0 ,"$321,556 ","$129,659 ","$502,130 ","$489,180 ","$7,506 ","$1,647 ","$365,851 ","$362,672 ","$3,179 ","$114,176 ","$2,060,164 ","$1,987,915 ","$72,249 ","$12,071 ","$78,701 "
Hawaii,2016,"$9,239,417 ","$1,629,213 ","$7,610,204 ","$4,765,589 ","$3,439,477 ","$1,326,112 ","$50,590 ",$0 ,"$157,900 ","$171,271 ",$0 ,"$290,444 ","$124,890 ","$531,017 ","$504,612 ","$7,905 ","$1,765 ","$380,175 ","$377,589 ","$2,586 ","$114,767 ","$2,224,299 ","$2,116,130 ","$108,169 ","$49,613 ","$66,091 "
Hawaii,2017,"$9,457,287 ","$1,759,711 ","$7,697,576 ","$4,790,113 ","$3,462,574 ","$1,327,539 ","$51,167 ",$0 ,"$170,118 ","$168,243 ",$0 ,"$241,850 ","$124,160 ","$572,001 ","$513,517 ","$7,829 ","$1,723 ","$383,765 ","$380,497 ","$3,268 ","$120,200 ","$2,280,441 ","$2,095,601 ","$184,840 ","$18,968 ","$94,537 "
Idaho,1994,"$2,220,099 ","$581,231 ","$1,638,868 ","$770,230 ","$539,765 ","$230,465 ","$4,560 ",$0 ,"$48,464 ","$147,220 ",$0 ,"$7,345 ","$19,134 ","$3,742 ","$158,703 ","$1,000 ",$613 ,"$70,692 ","$67,145 ","$3,547 ","$86,398 ","$654,085 ","$564,024 ","$90,061 ","$6,722 ","$49,128 "
Idaho,1995,"$2,398,376 ","$633,654 ","$1,764,722 ","$823,794 ","$575,752 ","$248,042 ","$4,899 ",$0 ,"$51,755 ","$153,193 ","$1,599 ","$7,419 ","$19,166 ","$10,011 ","$152,370 ","$1,032 ",$705 ,"$62,106 ","$57,268 ","$4,838 ","$88,527 ","$729,303 ","$599,833 ","$129,470 ","$7,350 ","$51,905 "
Idaho,1996,"$2,541,913 ","$651,733 ","$1,890,180 ","$861,385 ","$598,804 ","$262,581 ","$5,193 ",$0 ,"$51,755 ","$159,238 ",$0 ,"$9,504 ","$32,605 ","$4,286 ","$159,317 ","$1,112 ",$803 ,"$68,591 ","$63,084 ","$5,507 ","$88,811 ","$807,898 ","$655,163 ","$152,735 ","$6,102 ","$55,478 "
Idaho,1997,"$2,719,000 ","$711,346 ","$2,007,654 ","$935,980 ","$622,250 ","$313,730 ","$5,372 ",$0 ,"$47,202 ","$211,528 ",$0 ,"$11,651 ","$30,729 ","$7,248 ","$183,687 ","$1,116 ",$949 ,"$87,864 ","$81,752 ","$6,112 ","$93,758 ","$849,934 ","$711,657 ","$138,277 ","$4,052 ","$34,001 "
Idaho,1998,"$2,868,797 ","$763,342 ","$2,105,455 ","$964,269 ","$652,843 ","$311,426 ","$5,507 ",$0 ,"$50,595 ","$207,292 ",$0 ,"$12,050 ","$28,962 ","$7,020 ","$200,447 ","$1,139 ","$1,107 ","$106,214 ","$101,781 ","$4,433 ","$91,987 ","$896,603 ","$778,909 ","$117,694 ","$8,624 ","$35,512 "
Idaho,1999,"$3,039,342 ","$815,660 ","$2,223,682 ","$1,020,804 ","$701,657 ","$319,147 ","$5,762 ",$0 ,"$52,318 ","$212,489 ",$0 ,"$12,612 ","$28,491 ","$7,475 ","$208,879 ","$1,141 ","$1,157 ","$113,470 ","$107,805 ","$5,665 ","$93,111 ","$943,167 ","$847,021 ","$96,146 ","$11,128 ","$39,704 "
Idaho,2000,"$3,294,239 ","$867,068 ","$2,427,171 ","$1,069,900 ","$747,134 ","$322,766 ","$5,979 ",$0 ,"$56,460 ","$208,968 ",$0 ,"$13,816 ","$28,780 ","$8,763 ","$220,817 ","$1,201 ","$1,252 ","$119,261 ","$112,635 ","$6,626 ","$99,103 ","$1,091,288 ","$965,428 ","$125,860 ","$11,083 ","$34,083 "
Idaho,2002,"$3,291,095 ","$958,763 ","$2,332,332 ","$1,135,452 ","$796,373 ","$339,079 ","$6,275 ",$0 ,"$65,989 ","$213,778 ",$0 ,"$15,511 ","$28,392 ","$9,134 ","$226,632 ","$1,255 ","$1,315 ","$121,136 ","$115,589 ","$5,547 ","$102,926 ","$919,144 ","$842,375 ","$76,769 ","$9,645 ","$41,459 "
Idaho,2004,"$3,805,827 ","$1,084,470 ","$2,721,357 ","$1,426,827 ","$1,036,924 ","$389,903 ","$6,621 ",$0 ,"$82,283 ","$218,019 ",$0 ,"$15,495 ","$52,271 ","$15,214 ","$225,942 ","$1,309 ","$1,754 ","$119,453 ","$112,411 ","$7,042 ","$103,426 ","$1,011,579 ","$907,795 ","$103,784 ","$7,418 ","$49,591 "
Idaho,2005,"$4,182,872 ","$1,154,118 ","$3,028,754 ","$1,523,808 ","$1,128,485 ","$395,323 ","$6,827 ",$19 ,"$86,913 ","$220,102 ",$6 ,"$15,965 ","$51,843 ","$13,648 ","$301,994 ","$1,901 ","$2,075 ","$125,658 ","$118,820 ","$6,838 ","$172,360 ","$1,181,097 ","$1,040,512 ","$140,585 ","$8,822 ","$13,033 "
Idaho,2006,"$4,498,509 ","$1,234,748 ","$3,263,761 ","$1,496,605 ","$1,078,543 ","$418,062 ","$7,089 ",$0 ,"$86,077 ","$228,140 ","$1,035 ","$21,541 ","$53,525 ","$20,655 ","$329,282 ","$1,891 ","$2,423 ","$129,186 ","$123,120 ","$6,066 ","$195,782 ","$1,420,871 ","$1,222,569 ","$198,302 ","$1,818 ","$15,185 "
